date,Sentiment score,Relatedness,score
2022/6/22,-10,30,1
2022/6/22,-10,0,1
2022/6/22,50,60,1
2022/6/22,-40,10,1
2022/6/22,-80,70,1
2022/6/22,-70,40,1
2022/6/22,30,20,1
2022/6/22,-90,10,1
2022/6/22,60,50,1
2022/6/22,-80,70,1
2022/6/22,-80,60,1
2022/6/22,50,30,1
2022/6/22,40,60,1
2022/6/23,0,10,1
2022/6/23,-80,60,1
2022/6/23,-70,60,1
2022/6/23,60,20,1
2022/6/23,60,70,1
2022/6/23,-50,25,1
2022/6/23,10,75,1
2022/6/23,80,60,1
2022/6/23,20,60,1
2022/6/23,0,20,1
2022/6/23,-70,30,1
2022/6/23,0,0,1
2022/6/23,60,30,1
2022/6/23,-20,60,1
2022/6/23,-60,80,1
2022/6/23,-80,20,1
2022/6/23,-20,10,1
2022/6/23,-70,60,1
2022/6/23,-60,80,1
2022/6/23,-60,80,1
2022/6/23,-10,20,1
2022/6/23,70,80,1
2022/6/23,-75,10,1
2022/6/23,-60,10,1
2022/6/23,-20,60,1
2022/6/23,-60,40,1
2022/6/23,-80,20,1
2022/6/24,75,60,1
2022/6/24,0,20,1
2022/6/24,20,60,1
2022/6/24,-80,90,1
2022/6/24,60,40,1
2022/6/24,20,80,1
2022/6/24,-80,0,1
2022/6/24,-70,20,1
2022/6/24,-75,80,1
2022/6/24,-80,20,1
2022/6/24,-90,70,1
2022/6/24,-80,60,1
2022/6/24,-80,10,1
2022/6/24,60,80,1
2022/6/24,-20,40,1
2022/6/24,-80,20,1
2022/6/24,-70,60,1
2022/6/24,-40,20,1
2022/6/24,20,50,1
2022/6/25,60,75,1
2022/6/25,-70,60,1
2022/6/25,30,10,1
2022/6/25,-20,30,1
2022/6/26,-30,25,1
2022/6/26,-30,10,1
2022/6/26,-80,70,1
2022/6/26,-60,40,1
2022/6/27,60,80,1
2022/6/27,-60,30,1
2022/6/27,20,70,1
2022/6/27,60,30,1
2022/6/27,50,20,1
2022/6/27,70,60,1
2022/6/27,50,20,1
2022/6/27,0,10,1
2022/6/27,-50,20,1
2022/6/27,-70,20,1
2022/6/27,60,80,1
2022/6/27,0,20,1
2022/6/27,-70,85,1
2022/6/27,70,60,1
2022/6/27,-80,20,1
2022/6/27,-70,80,1
2022/6/27,80,90,1
2022/6/27,0,10,1
2022/6/27,70,90,1
2022/6/27,0,10,1
2022/6/27,-80,20,1
2022/6/27,70,80,1
2022/6/27,-80,90,1
2022/6/28,10,20,1
2022/6/28,-70,80,1
2022/6/28,20,60,1
2022/6/28,-70,20,1
2022/6/28,-70,10,1
2022/6/28,-70,30,1
2022/6/28,-80,40,1
2022/6/28,-70,10,1
2022/6/28,50,70,1
2022/6/28,0,10,1
2022/6/28,40,70,1
2022/6/28,-70,30,1
2022/6/28,-60,30,1
2022/6/28,-70,20,1
2022/6/28,-75,50,1
2022/6/28,-80,70,1
2022/6/28,-80,70,1
2022/6/28,50,60,1
2022/6/28,-60,30,1
2022/6/28,-70,30,1
2022/6/28,40,80,1
2022/6/28,-80,70,1
2022/6/28,-40,50,1
2022/6/28,20,60,1
2022/6/28,0,0,1
2022/6/28,-70,60,1
2022/6/28,-70,20,1
2022/6/28,-70,30,1
2022/6/28,65,80,1
2022/6/29,15,70,1
2022/6/29,-60,50,1
2022/6/29,40,60,1
2022/6/29,-80,10,1
2022/6/29,50,60,1
2022/6/29,50,75,1
2022/6/29,0,20,1
2022/6/29,-10,20,1
2022/6/29,50,70,1
2022/6/29,80,70,1
2022/6/29,50,20,1
2022/6/29,-50,70,1
2022/6/29,50,75,1
2022/6/29,0,50,1
2022/6/29,0,20,1
2022/6/29,-70,60,1
2022/6/29,0,10,1
2022/6/29,-75,20,1
2022/6/29,-80,70,1
2022/6/29,-70,60,1
2022/6/29,0,20,1
2022/6/29,-40,20,1
2022/6/29,80,70,1
2022/6/29,20,40,1
2022/6/29,0,30,1
2022/6/29,0,20,1
2022/6/29,-70,20,1
2022/6/29,0,30,1
2022/6/29,-80,60,1
2022/6/29,-70,80,1
2022/6/29,-20,10,1
2022/6/29,-70,80,1
2022/6/30,-80,20,1
2022/6/30,10,20,1
2022/6/30,-70,50,1
2022/6/30,0,10,1
2022/6/30,-60,20,1
2022/6/30,0,10,1
2022/6/30,-10,60,1
2022/6/30,-70,20,1
2022/6/30,80,70,1
2022/6/30,10,5,1
2022/6/30,-80,70,1
2022/6/30,-50,70,1
2022/6/30,-50,10,1
2022/6/30,20,40,1
2022/6/30,20,10,1
2022/6/30,-80,30,1
2022/6/30,20,70,1
2022/6/30,-60,80,1
2022/6/30,60,10,1
2022/6/30,50,20,1
2022/6/30,-80,30,1
2022/6/30,-70,80,1
2022/6/30,-80,20,1
2022/6/30,-75,20,1
2022/6/30,0,50,1
2022/6/30,60,45,1
2022/6/30,-80,20,1
2022/6/30,0,10,1
2022/6/30,50,60,1
2022/6/30,-80,60,1
2022/6/30,20,60,1
2022/6/30,0,50,1
2022/6/30,10,70,1
2022/6/30,-80,60,1
2022/6/30,-60,80,1
2022/6/30,-70,70,1
2022/7/1,-85,5,1
2022/7/1,-80,50,1
2022/7/1,-70,10,1
2022/7/1,-50,20,1
2022/7/1,-80,10,1
2022/7/1,50,30,1
2022/7/1,0,20,1
2022/7/1,-70,20,1
2022/7/1,-50,20,1
2022/7/1,-80,40,1
2022/7/1,-60,20,1
2022/7/1,-60,70,1
2022/7/1,-70,60,1
2022/7/1,0,70,1
2022/7/1,-70,60,1
2022/7/1,0,20,1
2022/7/1,-70,50,1
2022/7/1,0,60,1
2022/7/1,-80,30,1
2022/7/1,-60,30,1
2022/7/1,-60,70,1
2022/7/1,-70,30,1
2022/7/1,-80,90,1
2022/7/1,10,30,1
2022/7/1,-50,75,1
2022/7/1,-20,30,1
2022/7/1,-70,50,1
2022/7/1,-70,20,1
2022/7/1,0,10,1
2022/7/1,20,50,1
2022/7/1,-70,60,1
2022/7/1,20,40,1
2022/7/1,0,10,1
2022/7/1,-80,70,1
2022/7/1,-70,10,1
2022/7/1,-75,20,1
2022/7/1,50,70,1
2022/7/1,0,50,1
2022/7/1,70,80,1
2022/7/1,-80,60,1
2022/7/2,10,60,1
2022/7/2,-70,30,1
2022/7/2,10,60,1
2022/7/2,60,80,1
2022/7/2,0,10,1
2022/7/2,20,60,1
2022/7/3,-5,30,1
2022/7/3,-70,50,1
2022/7/3,75,90,1
2022/7/3,-70,20,1
2022/7/3,-30,70,1
2022/7/3,60,80,1
2022/7/3,15,70,1
2022/7/4,-20,10,1
2022/7/4,0,0,1
2022/7/4,-75,20,1
2022/7/4,60,80,1
2022/7/4,70,80,1
2022/7/4,-50,30,1
2022/7/4,-30,50,1
2022/7/4,50,40,1
2022/7/4,-70,80,1
2022/7/4,20,60,1
2022/7/4,-40,70,1
2022/7/4,60,80,1
2022/7/5,60,40,1
2022/7/5,50,70,1
2022/7/5,70,90,1
2022/7/5,60,75,1
2022/7/5,40,60,1
2022/7/5,-60,50,1
2022/7/5,70,85,1
2022/7/5,50,80,1
2022/7/5,-80,60,1
2022/7/5,70,80,1
2022/7/5,-80,50,1
2022/7/5,0,20,1
2022/7/5,-60,50,1
2022/7/5,-80,10,1
2022/7/5,-70,85,1
2022/7/5,70,90,1
2022/7/5,-50,10,1
2022/7/5,80,60,1
2022/7/5,-30,10,1
2022/7/6,70,80,1
2022/7/6,20,10,1
2022/7/6,80,70,1
2022/7/6,-10,60,1
2022/7/6,75,60,1
2022/7/6,-60,50,1
2022/7/6,-70,60,1
2022/7/6,-30,20,1
2022/7/6,80,50,1
2022/7/6,-20,10,1
2022/7/6,60,80,1
2022/7/6,-80,30,1
2022/7/6,70,80,1
2022/7/6,50,70,1
2022/7/6,0,25,1
2022/7/6,20,60,1
2022/7/6,-70,60,1
2022/7/6,75,85,1
2022/7/6,-20,70,1
2022/7/6,-70,30,1
2022/7/6,-80,60,1
2022/7/6,70,50,1
2022/7/6,70,40,1
2022/7/6,20,60,1
2022/7/6,50,20,1
2022/7/6,-80,60,1
2022/7/6,0,10,1
2022/7/6,-60,50,1
2022/7/7,-70,50,1
2022/7/7,-70,50,1
2022/7/7,30,50,1
2022/7/7,-70,85,1
2022/7/7,60,30,1
2022/7/7,-10,30,1
2022/7/7,60,80,1
2022/7/7,0,20,1
2022/7/7,50,70,1
2022/7/7,20,80,1
2022/7/7,-60,20,1
2022/7/7,5,15,1
2022/7/7,-80,60,1
2022/7/7,-40,60,1
2022/7/7,-30,50,1
2022/7/7,-70,50,1
2022/7/7,10,20,1
2022/7/7,-80,60,1
2022/7/7,20,60,1
2022/7/7,20,80,1
2022/7/7,-70,30,1
2022/7/7,50,30,1
2022/7/7,-20,60,1
2022/7/7,-50,20,1
2022/7/7,-60,30,1
2022/7/7,0,50,1
2022/7/7,70,90,1
2022/7/7,40,60,1
2022/7/7,-70,60,1
2022/7/7,0,50,1
2022/7/7,-80,60,1
2022/7/7,-40,60,1
2022/7/8,-20,60,1
2022/7/8,40,20,1
2022/7/8,30,50,1
2022/7/8,-70,50,1
2022/7/8,0,20,1
2022/7/8,30,60,1
2022/7/8,50,70,1
2022/7/8,-80,60,1
2022/7/8,-70,20,1
2022/7/8,-80,60,1
2022/7/8,0,50,1
2022/7/8,-60,75,1
2022/7/8,-70,60,1
2022/7/8,70,90,1
2022/7/8,0,60,1
2022/7/8,20,10,1
2022/7/8,-70,30,1
2022/7/9,-80,70,1
2022/7/9,0,90,1
2022/7/10,0,30,1
2022/7/11,0,50,1
2022/7/11,65,85,1
2022/7/11,-80,60,1
2022/7/11,-80,10,1
2022/7/11,0,20,1
2022/7/11,-70,90,1
2022/7/11,-10,60,1
2022/7/11,80,90,1
2022/7/11,-80,20,1
2022/7/11,-80,30,1
2022/7/11,-80,60,1
2022/7/11,-70,85,1
2022/7/11,0,75,1
2022/7/11,-80,90,1
2022/7/11,0,80,1
2022/7/11,-70,30,1
2022/7/11,0,40,1
2022/7/11,-80,10,1
2022/7/11,10,50,1
2022/7/11,-50,80,1
2022/7/11,-10,30,1
2022/7/12,0,25,1
2022/7/12,50,0,1
2022/7/12,0,20,1
2022/7/12,70,90,1
2022/7/12,50,80,1
2022/7/12,-90,10,1
2022/7/12,-70,80,1
2022/7/12,-75,20,1
2022/7/12,-70,60,1
2022/7/12,70,80,1
2022/7/12,20,40,1
2022/7/12,-80,60,1
2022/7/12,-50,10,1
2022/7/12,-80,70,1
2022/7/12,-70,60,1
2022/7/12,70,80,1
2022/7/12,30,10,1
2022/7/12,-70,30,1
2022/7/12,60,80,1
2022/7/12,0,50,1
2022/7/13,50,70,1
2022/7/13,30,60,1
2022/7/13,-80,50,1
2022/7/13,0,20,1
2022/7/13,40,70,1
2022/7/13,-10,30,1
2022/7/13,-80,60,1
2022/7/13,-80,60,1
2022/7/13,-80,60,1
2022/7/13,-50,60,1
2022/7/13,30,20,1
2022/7/13,50,20,1
2022/7/13,-70,20,1
2022/7/13,-30,40,1
2022/7/13,50,30,1
2022/7/13,0,20,1
2022/7/13,12,8,1
2022/7/13,-70,50,1
2022/7/13,50,70,1
2022/7/13,-85,30,1
2022/7/14,10,80,1
2022/7/14,70,80,1
2022/7/14,70,60,1
2022/7/14,50,60,1
2022/7/14,-80,85,1
2022/7/14,10,20,1
2022/7/14,50,20,1
2022/7/14,-50,80,1
2022/7/14,-70,40,1
2022/7/14,-70,85,1
2022/7/14,70,85,1
2022/7/14,-30,10,1
2022/7/14,50,75,1
2022/7/14,80,90,1
2022/7/14,-70,30,1
2022/7/14,-70,60,1
2022/7/15,30,80,1
2022/7/15,-90,10,1
2022/7/15,60,80,1
2022/7/15,-70,10,1
2022/7/15,60,75,1
2022/7/15,-90,40,1
2022/7/15,-40,60,1
2022/7/15,-70,80,1
2022/7/15,50,70,1
2022/7/15,70,80,1
2022/7/15,10,20,1
2022/7/15,-80,90,1
2022/7/15,-80,10,1
2022/7/15,-80,70,1
2022/7/15,-80,20,1
2022/7/15,-80,20,1
2022/7/15,-70,20,1
2022/7/15,-80,20,1
2022/7/15,0,10,1
2022/7/15,30,50,1
2022/7/15,-20,10,1
2022/7/15,0,20,1
2022/7/15,-80,10,1
2022/7/15,70,60,1
2022/7/15,-80,70,1
2022/7/15,5,20,1
2022/7/15,40,70,1
2022/7/15,50,75,1
2022/7/15,-70,60,1
2022/7/15,-70,60,1
2022/7/15,-80,40,1
2022/7/15,-50,30,1
2022/7/15,-75,60,1
2022/7/15,50,75,1
2022/7/15,-80,70,1
2022/7/15,-80,90,1
2022/7/15,70,65,1
2022/7/15,0,25,1
2022/7/16,50,80,1
2022/7/16,30,60,1
2022/7/16,5,20,1
2022/7/16,-50,70,1
2022/7/17,-40,60,1
2022/7/17,25,70,1
2022/7/17,20,5,1
2022/7/17,0,50,1
2022/7/17,-90,80,1
2022/7/18,-60,40,1
2022/7/18,-70,30,1
2022/7/18,-30,10,1
2022/7/18,70,80,1
2022/7/18,40,70,1
2022/7/18,80,90,1
2022/7/18,-80,40,1
2022/7/18,-30,60,1
2022/7/18,-80,10,1
2022/7/18,-80,10,1
2022/7/18,-50,20,1
2022/7/19,0,20,1
2022/7/19,-70,60,1
2022/7/19,-80,70,1
2022/7/19,-70,60,1
2022/7/19,20,50,1
2022/7/19,50,60,1
2022/7/19,50,20,1
2022/7/19,-70,60,1
2022/7/19,-80,10,1
2022/7/19,-80,60,1
2022/7/19,-10,40,1
2022/7/19,-50,70,1
2022/7/19,60,85,1
2022/7/20,70,80,1
2022/7/20,0,10,1
2022/7/20,-70,60,1
2022/7/20,-70,20,1
2022/7/20,-70,20,1
2022/7/20,-80,20,1
2022/7/20,75,85,1
2022/7/20,-80,60,1
2022/7/20,-80,60,1
2022/7/20,0,20,1
2022/7/20,60,40,1
2022/7/20,0,50,1
2022/7/20,25,60,1
2022/7/20,-80,90,1
2022/7/20,-20,60,1
2022/7/20,-70,60,1
2022/7/21,-80,60,1
2022/7/21,-80,60,1
2022/7/21,-70,80,1
2022/7/21,-5,80,1
2022/7/21,-70,30,1
2022/7/21,50,10,1
2022/7/21,20,60,1
2022/7/21,-20,60,1
2022/7/21,-70,90,1
2022/7/21,-50,20,1
2022/7/21,0,50,1
2022/7/21,0,20,1
2022/7/21,30,50,1
2022/7/21,40,60,1
2022/7/21,0,10,1
2022/7/21,20,80,1
2022/7/21,-50,10,1
2022/7/21,-70,60,1
2022/7/22,50,30,1
2022/7/22,-80,50,1
2022/7/22,10,20,1
2022/7/22,45,60,1
2022/7/22,70,50,1
2022/7/22,-80,60,1
2022/7/22,-80,30,1
2022/7/22,20,60,1
2022/7/22,60,30,1
2022/7/22,0,10,1
2022/7/22,60,90,1
2022/7/22,50,70,1
2022/7/22,-80,90,1
2022/7/22,-80,60,1
2022/7/22,-70,60,1
2022/7/22,-70,80,1
2022/7/22,10,60,1
2022/7/22,70,80,1
2022/7/22,-80,20,1
2022/7/22,-40,20,1
2022/7/22,-70,40,1
2022/7/22,-60,30,1
2022/7/22,50,20,1
2022/7/22,-70,60,1
2022/7/22,-70,20,1
2022/7/22,-20,80,1
2022/7/22,-80,20,1
2022/7/23,-70,50,1
2022/7/23,-70,30,1
2022/7/23,80,50,1
2022/7/23,50,70,1
2022/7/24,50,70,1
2022/7/24,70,80,1
2022/7/24,70,40,1
2022/7/25,0,50,1
2022/7/25,10,30,1
2022/7/25,0,0,1
2022/7/25,10,60,1
2022/7/25,-20,50,1
2022/7/25,-70,40,1
2022/7/25,80,70,1
2022/7/25,-90,80,1
2022/7/25,20,70,1
2022/7/25,-20,10,1
2022/7/25,70,80,1
2022/7/25,60,50,1
2022/7/25,20,80,1
2022/7/25,60,80,1
2022/7/25,-70,60,1
2022/7/25,-80,10,1
2022/7/25,10,60,1
2022/7/25,0,25,1
2022/7/26,-70,50,1
2022/7/26,50,60,1
2022/7/26,-80,20,1
2022/7/26,-10,20,1
2022/7/26,-60,20,1
2022/7/26,-70,20,1
2022/7/26,10,5,1
2022/7/26,-80,60,1
2022/7/26,20,60,1
2022/7/26,-80,30,1
2022/7/26,80,95,1
2022/7/26,-70,60,1
2022/7/26,0,20,1
2022/7/26,-80,40,1
2022/7/26,-90,10,1
2022/7/26,10,20,1
2022/7/26,-55,30,1
2022/7/26,-50,10,1
2022/7/26,-70,60,1
2022/7/26,50,20,1
2022/7/26,-80,20,1
2022/7/26,-80,60,1
2022/7/26,70,60,1
2022/7/26,20,5,1
2022/7/26,-75,30,1
2022/7/26,50,25,1
2022/7/26,60,20,1
2022/7/26,0,20,1
2022/7/26,-80,70,1
2022/7/26,-60,30,1
2022/7/26,-80,20,1
2022/7/26,-80,20,1
2022/7/26,50,20,1
2022/7/26,-80,60,1
2022/7/27,80,85,1
2022/7/27,-80,40,1
2022/7/27,-60,20,1
2022/7/27,-50,30,1
2022/7/27,0,10,1
2022/7/27,0,75,1
2022/7/27,-70,30,1
2022/7/27,0,80,1
2022/7/27,60,80,1
2022/7/27,-80,30,1
2022/7/27,-80,60,1
2022/7/27,-80,25,1
2022/7/27,-40,20,1
2022/7/27,-80,70,1
2022/7/27,-70,20,1
2022/7/27,65,80,1
2022/7/27,-60,40,1
2022/7/27,0,30,1
2022/7/27,0,10,1
2022/7/28,-70,40,1
2022/7/28,-50,80,1
2022/7/28,-70,50,1
2022/7/28,0,10,1
2022/7/28,10,60,1
2022/7/28,10,80,1
2022/7/28,-80,20,1
2022/7/28,-70,80,1
2022/7/28,-10,60,1
2022/7/28,-70,60,1
2022/7/28,-20,10,1
2022/7/28,-70,50,1
2022/7/28,90,80,1
2022/7/28,-70,30,1
2022/7/28,-70,10,1
2022/7/28,50,70,1
2022/7/28,-40,20,1
2022/7/28,-80,20,1
2022/7/29,-80,10,1
2022/7/29,-70,20,1
2022/7/29,-80,60,1
2022/7/29,-10,20,1
2022/7/29,0,10,1
2022/7/29,-80,60,1
2022/7/29,55,75,1
2022/7/29,40,20,1
2022/7/29,70,90,1
2022/7/29,70,60,1
2022/7/29,0,10,1
2022/7/29,0,10,1
2022/7/29,10,30,1
2022/7/29,-80,50,1
2022/7/29,-50,75,1
2022/7/29,-70,20,1
2022/7/29,0,20,1
2022/7/29,-70,60,1
2022/7/29,0,70,1
2022/7/29,60,70,1
2022/7/29,50,30,1
2022/7/29,5,15,1
2022/7/29,-60,40,1
2022/7/29,-50,20,1
2022/7/29,-75,20,1
2022/7/29,30,70,1
2022/7/30,70,85,1
2022/7/30,50,80,1
2022/7/30,0,10,1
2022/7/30,-80,60,1
2022/7/31,65,20,1
2022/7/31,-85,70,1
2022/7/31,0,20,1
2022/7/31,75,80,1
2022/8/1,0,20,1
2022/8/1,-80,20,1
2022/8/1,-80,20,1
2022/8/1,80,70,1
2022/8/1,70,90,1
2022/8/1,-80,70,1
2022/8/1,-70,50,1
2022/8/1,-60,70,1
2022/8/1,-70,20,1
2022/8/1,-40,15,1
2022/8/1,80,60,1
2022/8/1,-70,20,1
2022/8/1,-50,70,1
2022/8/1,-80,60,1
2022/8/1,-80,30,1
2022/8/1,0,20,1
2022/8/1,-70,30,1
2022/8/2,30,10,1
2022/8/2,10,60,1
2022/8/2,-70,80,1
2022/8/2,20,10,1
2022/8/2,-60,20,1
2022/8/2,-70,60,1
2022/8/2,-80,60,1
2022/8/2,10,60,1
2022/8/2,70,85,1
2022/8/2,-10,20,1
2022/8/2,40,20,1
2022/8/2,0,50,1
2022/8/2,-80,40,1
2022/8/2,-70,60,1
2022/8/2,-80,90,1
2022/8/2,20,65,1
2022/8/2,-40,60,1
2022/8/2,0,10,1
2022/8/2,-70,60,1
2022/8/2,-20,60,1
2022/8/2,-75,10,1
2022/8/2,-60,80,1
2022/8/2,-70,60,1
2022/8/2,-70,30,1
2022/8/2,80,60,1
2022/8/2,-70,85,1
2022/8/2,-80,30,1
2022/8/2,-80,60,1
2022/8/2,-20,10,1
2022/8/2,20,60,1
2022/8/2,30,70,1
2022/8/3,-10,70,1
2022/8/3,10,30,1
2022/8/3,-20,10,1
2022/8/3,-70,20,1
2022/8/3,-70,20,1
2022/8/3,-60,70,1
2022/8/3,50,70,1
2022/8/3,-10,20,1
2022/8/3,50,70,1
2022/8/3,-25,60,1
2022/8/3,-80,30,1
2022/8/3,-80,70,1
2022/8/3,-80,60,1
2022/8/3,-50,30,1
2022/8/3,-70,60,1
2022/8/3,0,20,1
2022/8/3,-70,30,1
2022/8/3,0,10,1
2022/8/3,20,10,1
2022/8/3,20,70,1
2022/8/3,-70,80,1
2022/8/3,-80,20,1
2022/8/3,70,80,1
2022/8/3,-80,50,1
2022/8/3,70,80,1
2022/8/3,70,80,1
2022/8/3,0,50,1
2022/8/3,70,60,1
2022/8/3,70,80,1
2022/8/3,50,70,1
2022/8/3,0,10,1
2022/8/4,-80,60,1
2022/8/4,0,0,1
2022/8/4,70,60,1
2022/8/4,-80,60,1
2022/8/4,70,90,1
2022/8/4,70,80,1
2022/8/4,20,70,1
2022/8/4,-50,30,1
2022/8/4,-70,30,1
2022/8/4,60,70,1
2022/8/4,-80,60,1
2022/8/4,80,70,1
2022/8/4,-20,50,1
2022/8/4,-80,20,1
2022/8/4,-70,25,1
2022/8/4,-70,60,1
2022/8/4,-70,80,1
2022/8/5,-70,20,1
2022/8/5,20,60,1
2022/8/5,20,60,1
2022/8/5,0,10,1
2022/8/5,-60,40,1
2022/8/5,-80,60,1
2022/8/5,50,20,1
2022/8/5,10,30,1
2022/8/5,50,20,1
2022/8/5,-50,20,1
2022/8/5,50,80,1
2022/8/5,-70,60,1
2022/8/5,10,40,1
2022/8/5,-20,70,1
2022/8/5,0,20,1
2022/8/5,50,30,1
2022/8/5,0,75,1
2022/8/5,0,10,1
2022/8/5,60,40,1
2022/8/5,70,60,1
2022/8/5,-30,20,1
2022/8/5,50,70,1
2022/8/5,10,20,1
2022/8/5,-70,85,1
2022/8/5,-70,50,1
2022/8/5,10,80,1
2022/8/5,-40,50,1
2022/8/5,-80,70,1
2022/8/5,-50,10,1
2022/8/5,-70,20,1
2022/8/5,-60,30,1
2022/8/5,70,90,1
2022/8/5,0,30,1
2022/8/5,50,60,1
2022/8/5,70,80,1
2022/8/5,-70,30,1
2022/8/5,-60,20,1
2022/8/5,20,10,1
2022/8/5,50,75,1
2022/8/5,-10,70,1
2022/8/6,20,60,1
2022/8/6,-70,30,1
2022/8/6,-70,20,1
2022/8/6,-70,50,1
2022/8/6,0,20,1
2022/8/7,-10,30,1
2022/8/7,-70,40,1
2022/8/7,-70,80,1
2022/8/7,10,60,1
2022/8/8,0,20,1
2022/8/8,-70,0,1
2022/8/8,-70,80,1
2022/8/8,20,70,1
2022/8/8,0,20,1
2022/8/8,-10,50,1
2022/8/8,10,20,1
2022/8/8,30,10,1
2022/8/8,70,90,1
2022/8/8,80,20,1
2022/8/8,-80,60,1
2022/8/8,-20,80,1
2022/8/8,0,70,1
2022/8/8,50,80,1
2022/8/8,25,50,1
2022/8/8,-80,10,1
2022/8/8,70,50,1
2022/8/8,10,5,1
2022/8/8,-70,50,1
2022/8/8,70,85,1
2022/8/9,10,5,1
2022/8/9,0,40,1
2022/8/9,-80,50,1
2022/8/9,70,80,1
2022/8/9,0,50,1
2022/8/9,70,80,1
2022/8/9,60,70,1
2022/8/9,75,60,1
2022/8/9,10,80,1
2022/8/9,-80,60,1
2022/8/9,-70,10,1
2022/8/9,-70,80,1
2022/8/9,-20,60,1
2022/8/9,70,90,1
2022/8/9,-50,10,1
2022/8/10,-70,80,1
2022/8/10,-50,20,1
2022/8/10,0,30,1
2022/8/10,-70,30,1
2022/8/10,0,50,1
2022/8/10,-80,90,1
2022/8/10,0,30,1
2022/8/10,-60,20,1
2022/8/10,-80,60,1
2022/8/10,50,70,1
2022/8/10,70,80,1
2022/8/10,60,80,1
2022/8/10,-20,60,1
2022/8/10,-70,60,1
2022/8/10,60,80,1
2022/8/10,-60,40,1
2022/8/10,-80,40,1
2022/8/10,60,80,1
2022/8/10,-80,60,1
2022/8/10,-60,80,1
2022/8/10,20,60,1
2022/8/10,-80,70,1
2022/8/10,-80,20,1
2022/8/10,10,40,1
2022/8/10,-80,60,1
2022/8/10,-80,20,1
2022/8/10,-70,60,1
2022/8/10,-80,70,1
2022/8/10,60,80,1
2022/8/10,10,20,1
2022/8/10,70,50,1
2022/8/10,-80,60,1
2022/8/10,0,30,1
2022/8/10,-60,40,1
2022/8/10,0,60,1
2022/8/10,10,30,1
2022/8/10,70,85,1
2022/8/10,-20,10,1
2022/8/10,-80,30,1
2022/8/10,20,65,1
2022/8/10,50,20,1
2022/8/10,10,30,1
2022/8/10,-30,10,1
2022/8/10,30,5,1
2022/8/10,80,90,1
2022/8/10,50,80,1
2022/8/10,50,70,1
2022/8/10,-80,20,1
2022/8/10,60,80,1
2022/8/11,-70,30,1
2022/8/11,-60,80,1
2022/8/11,60,70,1
2022/8/11,10,30,1
2022/8/11,-70,30,1
2022/8/11,-90,85,1
2022/8/11,-20,10,1
2022/8/11,-70,20,1
2022/8/11,70,80,1
2022/8/11,-80,20,1
2022/8/11,-30,60,1
2022/8/11,50,80,1
2022/8/11,-60,40,1
2022/8/11,-70,20,1
2022/8/11,80,70,1
2022/8/11,60,40,1
2022/8/11,50,70,1
2022/8/11,30,10,1
2022/8/11,-80,50,1
2022/8/11,-80,60,1
2022/8/11,30,50,1
2022/8/11,0,100,1
2022/8/11,-70,30,1
2022/8/11,-70,80,1
2022/8/11,-60,20,1
2022/8/11,60,80,1
2022/8/11,-60,50,1
2022/8/11,20,50,1
2022/8/11,-80,30,1
2022/8/11,-50,70,1
2022/8/11,-80,30,1
2022/8/11,-70,60,1
2022/8/11,-40,60,1
2022/8/11,-80,70,1
2022/8/11,-80,60,1
2022/8/11,-80,60,1
2022/8/12,-70,10,1
2022/8/12,50,70,1
2022/8/12,0,20,1
2022/8/12,70,20,1
2022/8/12,0,30,1
2022/8/12,-70,50,1
2022/8/12,-80,20,1
2022/8/12,20,30,1
2022/8/12,50,30,1
2022/8/12,-70,60,1
2022/8/12,70,50,1
2022/8/12,50,70,1
2022/8/12,-70,20,1
2022/8/12,-70,50,1
2022/8/12,-70,20,1
2022/8/12,-30,60,1
2022/8/12,-80,60,1
2022/8/12,60,30,1
2022/8/12,0,50,1
2022/8/12,60,80,1
2022/8/12,-30,10,1
2022/8/12,50,30,1
2022/8/12,-10,40,1
2022/8/12,60,70,1
2022/8/12,-75,10,1
2022/8/12,-70,30,1
2022/8/12,70,85,1
2022/8/12,50,20,1
2022/8/13,70,80,1
2022/8/13,50,70,1
2022/8/13,-70,30,1
2022/8/14,70,90,1
2022/8/14,50,70,1
2022/8/15,-70,50,1
2022/8/15,15,50,1
2022/8/15,20,70,1
2022/8/15,-80,20,1
2022/8/15,20,70,1
2022/8/15,-70,10,1
2022/8/15,-40,60,1
2022/8/15,70,90,1
2022/8/15,-50,20,1
2022/8/15,-70,20,1
2022/8/15,-60,70,1
2022/8/15,-80,70,1
2022/8/15,30,50,1
2022/8/15,-80,70,1
2022/8/15,60,20,1
2022/8/15,-80,60,1
2022/8/15,0,10,1
2022/8/16,20,60,1
2022/8/16,20,50,1
2022/8/16,10,80,1
2022/8/16,55,45,1
2022/8/16,20,70,1
2022/8/16,-70,60,1
2022/8/16,-70,20,1
2022/8/16,50,20,1
2022/8/16,-70,20,1
2022/8/16,60,20,1
2022/8/16,-50,10,1
2022/8/16,-70,60,1
2022/8/16,-70,60,1
2022/8/16,60,80,1
2022/8/16,-70,30,1
2022/8/16,-70,50,1
2022/8/16,-85,70,1
2022/8/16,-60,30,1
2022/8/17,-80,20,1
2022/8/17,10,80,1
2022/8/17,-70,60,1
2022/8/17,0,20,1
2022/8/17,-85,70,1
2022/8/17,0,10,1
2022/8/17,-10,60,1
2022/8/17,-70,40,1
2022/8/17,-60,20,1
2022/8/17,-80,20,1
